revenue,costs,audited,market_focus,ceo_tenure_years,risk
6744261.36021477,5560674.37840079,0.0,Ads,5.753221910201243,healthy
26910256.580149285,22627286.689554095,1.0,Industrial,7.146650525244967,healthy
8106204.313214727,5390468.91985042,1.0,Industrial,6.667040413162356,healthy
2292717.052696306,2263890.890516543,0.0,Contract,7.617630941496781,both_risks
19318513.696412414,13845716.848353315,1.0,Industrial,10.946752821155712,healthy
2886573.8366850046,2806653.8165256944,0.0,Ads,2.3517033830415985,cost_risk
32058819.43815094,33622285.8513206,1.0,"Ads,Scale",12.393126012994403,both_risks
21957698.620114084,16511304.554727642,1.0,Scale,8.19647734599238,healthy
40039040.6808829,28749004.643996783,1.0,Industrial,6.877293784324088,sales_risk
31139670.87131984,22683283.0278192,0.0,Ads,1.3492058928589272,sales_risk
26569722.927320223,21436686.596854668,0.0,Ads,3.247778782829573,sales_risk
18176221.427554462,15189498.298981942,1.0,Ads,5.029909391920233,healthy
6520056.320194735,4879525.826100579,1.0,Industrial,7.062749583521532,healthy
8031592.828047844,5493724.28988507,0.0,Ads,3.274390096621017,healthy
9012360.546493217,8353574.810806145,0.0,"Contract,Scale",7.692219944507293,cost_risk
10830130.771581737,7481272.7291941475,0.0,"Industrial,Contract",0.46968762032929384,healthy
5190673.3597880285,3728395.3228088305,0.0,"Industrial,Contract",7.643906021732414,healthy
4279776.523142944,3492481.9055365613,0.0,Ads,2.6377788788919956,healthy
36761688.66797283,25429857.780748397,1.0,"Industrial,Contract",3.1986483836067388,sales_risk
2755321.1862721574,2329302.9480058034,0.0,"Contract,Industrial",3.0028813472916047,healthy
26163795.50798773,23696909.468352996,1.0,Industrial,7.480338287451026,healthy
68072318.31669436,60748110.42316281,1.0,"Contract,Industrial",7.674090830517824,sales_risk
3214744.270353215,3170703.2003625855,0.0,"Scale,Ads",8.912539348016235,cost_risk
35706031.47189332,35874655.30716537,1.0,Industrial,2.8633684896791927,both_risks
7928636.293458667,6657174.756636978,1.0,"Ads,Scale",10.73575479564021,healthy
38498245.10852891,28962725.74210399,1.0,"Scale,Contract",20.038583959966694,healthy
5067901.841834304,3738550.1048927745,0.0,Contract,3.101518028654194,sales_risk
32466095.164434552,30511950.60067669,1.0,Ads,1.3555820964885137,healthy
4470173.620883913,3127358.1035917564,1.0,Industrial,6.026590217273857,healthy
2402472.7851759894,2350675.881270698,0.0,Industrial,1.944550754232234,both_risks
52158894.84080077,37974838.83360213,1.0,"Industrial,Contract",2.621146648017237,sales_risk
3862547.5499707074,3256722.0045447284,0.0,"Contract,Industrial",10.81534551792274,healthy
2493652.742336069,2271907.3325276114,1.0,Industrial,4.555618286417564,healthy
9202547.425099526,6553392.104544786,1.0,"Ads,Scale",2.735261571909988,healthy
6493215.781885715,6043320.346780208,0.0,Ads,6.903577688456147,cost_risk
29241004.982433204,21992616.176400755,1.0,"Industrial,Contract",5.695152419600671,healthy
3741332.8992446815,2699769.433055277,0.0,Contract,4.654779563682663,healthy
5746719.520304677,4423852.377501499,0.0,"Ads,Industrial",9.676319564057474,healthy
19604398.970349293,17271985.162565287,1.0,Scale,3.649487934091302,healthy
4328963.643587391,3988654.66290129,0.0,Contract,7.979901019805576,cost_risk
25006168.991081424,23977792.091172356,0.0,Ads,2.955264410487368,both_risks
26043092.899233643,23538849.674218822,1.0,Contract,6.780195513693155,healthy
64755748.22315284,49893170.54534366,1.0,Industrial,5.133599684055893,sales_risk
72636724.375116,60005267.74450134,1.0,"Industrial,Ads",0.09428696332880329,sales_risk
4313257.485004377,3673162.5403420273,0.0,Ads,6.458480696122712,healthy
4344431.735772828,3207159.127181279,0.0,"Industrial,Contract",5.32606674858747,healthy
3565132.8324648775,2804797.8417208265,1.0,"Ads,Scale",13.451020288248916,healthy
8738696.242192442,7442683.339957628,1.0,Contract,10.597334267578148,healthy
7836069.385788204,4990784.823245235,1.0,Contract,4.874383897822299,healthy
7155151.775115914,6035239.93558639,1.0,"Industrial,Contract",7.132432375106487,healthy
2818132.0764492485,2120061.7670538565,0.0,Industrial,11.860718099444277,healthy
32623819.186915416,32379127.707863905,1.0,Industrial,2.740439793201233,cost_risk
2018161.6342669039,1872420.0078758805,1.0,Ads,1.1613369297804468,sales_risk
5190653.03638657,3577884.5449730647,0.0,"Contract,Industrial",0.512544352206235,healthy
19783259.454529643,17181442.328020144,1.0,Ads,12.271724464303762,healthy
16639627.78039764,10804702.175088452,1.0,"Industrial,Contract",11.994199079108716,healthy
7224519.696435974,7427441.830603568,1.0,Contract,1.9859748298207198,cost_risk
23019148.183629844,18095329.449879687,0.0,Ads,7.599701887079684,healthy
6387511.1597008435,5413424.884143935,1.0,Industrial,5.372901431804319,healthy
64490819.246494584,60976469.33126846,0.0,Industrial,1.1439359541356877,both_risks
25352681.56561168,20108697.406441215,0.0,Ads,8.603032364189461,sales_risk
4202909.512242397,3547525.59141166,0.0,Industrial,3.555178520820505,healthy
20957054.058354434,14534571.698083919,1.0,Contract,3.8196705010675878,healthy
7138744.962177226,6927079.203774257,0.0,Industrial,2.2630256097235733,cost_risk
13061262.189672245,12904134.017771702,1.0,Industrial,1.0752670028599742,cost_risk
30207021.06605886,25959814.88877371,1.0,Contract,13.750971500045537,healthy
3892993.160533004,3075373.4221528503,1.0,Industrial,1.3469510219876946,healthy
36233760.22570981,31998925.046114374,1.0,Ads,2.3028220184707195,sales_risk
6806367.885647372,5681149.761809396,1.0,"Industrial,Contract",6.315611333811789,healthy
26538923.144115087,23476799.35249946,1.0,Contract,3.6870668161379783,sales_risk
13836613.269452484,12801341.508242084,0.0,"Industrial,Contract",13.872963461742623,healthy
5120594.858878741,4690229.084931277,0.0,"Scale,Industrial",4.512881011658076,healthy
2283327.475736032,2094886.0152697403,0.0,Contract,4.8503239662231215,cost_risk
2612491.6137146065,2125113.4150165943,1.0,"Ads,Scale",2.9293011515981955,healthy
11962525.212288259,8264768.086421816,1.0,"Contract,Industrial",12.509777418699098,healthy
2995803.34603255,2136343.9188397117,0.0,Industrial,4.108740762219175,sales_risk
5419131.029450246,4706803.105656099,1.0,Ads,3.0585874623619587,healthy
6945494.227732523,6764570.484897806,0.0,Ads,1.5238753225696495,cost_risk
4680183.838344507,3766134.8918187567,0.0,Industrial,2.7707099519176914,healthy
5682990.815293111,5199479.828861466,1.0,Ads,14.538700546796163,healthy
16308061.408895615,11810716.276959071,0.0,Scale,5.991887246455068,healthy
27206547.30331011,21159515.736393522,1.0,Contract,83.57356961044958,healthy
14172598.14019235,12020055.114730565,1.0,Industrial,7.137966734579248,healthy
16940949.28246884,16803239.15275765,1.0,"Industrial,Contract",14.725303713796066,cost_risk
15163017.714534985,12457272.228105415,1.0,Ads,10.164658608721249,healthy
5730633.183656017,5048400.30509977,1.0,"Contract,Industrial",2.1893899593993216,healthy
10696551.536980432,9220027.73949332,1.0,Scale,10.079635979662608,healthy
1638847.9646259444,1371210.297913996,0.0,Ads,5.560864500626165,sales_risk
9636637.235791555,9338045.50023381,0.0,Industrial,6.1681718855278955,cost_risk
5794210.672225758,5488493.711104279,0.0,Scale,0.3571607109014546,cost_risk
30631654.61934972,20079753.516328204,1.0,"Contract,Ads",2.0244118988766,sales_risk
1386150.0465585089,1372506.794613894,0.0,Industrial,1.6013048186891452,both_risks
3047957.04638862,2548065.99750001,0.0,Scale,4.143242983851602,sales_risk
86812070.10111234,63163225.34659291,1.0,Industrial,1.2263056483718686,sales_risk
18530839.531205505,15614360.532249188,1.0,Industrial,3.506063875693437,healthy
35420403.810563914,27850818.731356055,0.0,Ads,7.49896336167099,sales_risk
4038187.172890279,3279656.0300585376,0.0,"Scale,Ads",5.0401019093625266,healthy
2076497.27878459,1956362.6675919583,0.0,Ads,1.850764948738321,both_risks
14395608.810647788,10598801.545851221,0.0,Industrial,3.6068709213865793,healthy
10430543.479317747,9000207.974119853,1.0,Contract,14.087167249011024,healthy
15314389.271791259,14036367.964616315,1.0,Contract,1.1503057863494266,healthy
41727021.59820905,33077212.12388148,1.0,Ads,16.342270664213363,sales_risk
20880082.389999237,15161758.430885684,1.0,"Ads,Industrial",1.8819993377596638,healthy
1890949.1450149023,1960040.9228923696,0.0,Contract,0.4529223443396916,both_risks
5335098.204086996,5038544.060884849,0.0,Ads,1.6420391012694462,cost_risk
978216.9812868538,885503.0247004201,0.0,Industrial,9.675667176120589,both_risks
15355870.370908074,13206433.873597488,0.0,"Industrial,Ads",4.094447123219009,healthy
5580292.726443578,5389926.894164586,1.0,"Industrial,Scale",6.40700159190035,cost_risk
2493521.8664768087,2557092.825377673,0.0,Contract,2.839458621133319,both_risks
12730206.342627304,10052087.02701997,0.0,Ads,3.9303220792612374,healthy
2941914.100139414,2262891.0712148426,1.0,Ads,6.482832015583465,healthy
24355292.1151347,23850497.10781026,1.0,"Contract,Scale",14.8618443718221,both_risks
18202995.104629595,16699243.842757856,1.0,"Ads,Scale",0.7166127646341717,healthy
83024063.42278448,84279313.03552036,1.0,"Contract,Industrial",4.9924916963609824,both_risks
4186080.0928252377,3803952.7981412704,1.0,Ads,8.491872425141624,healthy
23080881.595059972,20222998.382636365,0.0,Industrial,8.38110806720118,healthy
5660423.420244912,4992505.343173437,1.0,Industrial,5.796618063306129,healthy
2666117.7026868504,2310554.751890952,0.0,Contract,0.22523750513532542,healthy
56981822.452671066,52397233.72130937,1.0,Scale,11.145517155508838,sales_risk
3074311.5839650515,2510922.6002603397,0.0,Ads,4.123242292237605,healthy
46299783.54840611,36198204.892293006,1.0,"Ads,Contract",4.972401848081905,sales_risk
6228189.7224973785,6582807.453897096,1.0,Ads,13.762457672873925,cost_risk
18338588.124831095,14406168.670843888,1.0,"Ads,Scale",3.9425009351974607,healthy
5797972.81492524,5627695.221842276,1.0,Contract,7.176011373283217,cost_risk
4101388.2175921756,2860982.5444659,1.0,Industrial,1.5900856454689662,healthy
3611659.999604668,2877115.2062098705,0.0,"Ads,Contract",10.380894369979725,healthy
5854110.78874699,4596707.564130804,1.0,"Industrial,Contract",5.745782565118939,healthy
11365303.06363432,8371196.002034943,0.0,Industrial,3.0833752853322,healthy
36086788.444656774,30945008.431973673,1.0,Industrial,6.413980823652607,sales_risk
4018203.9832654796,3756414.6563499602,1.0,Industrial,7.195518755176272,cost_risk
9142898.912013113,7981406.67403551,1.0,"Industrial,Contract",1.990423166639448,healthy
6787718.902751743,7262425.38843825,0.0,Ads,16.184274824341177,cost_risk
8167677.745050908,7087322.272941124,0.0,Scale,7.799224294647274,healthy
3194495.4660696224,2623708.338426924,0.0,"Ads,Scale",4.240111005154926,healthy
2234375.7169646868,2041815.6301557983,0.0,"Contract,Ads",5.344056656584774,healthy
5560190.025858732,4571327.996048229,0.0,Industrial,1.8992074292167171,sales_risk
8604064.383960223,5922053.7262944775,1.0,Industrial,7.860991258912419,healthy
98443654.03387563,91507064.44175182,1.0,Industrial,4.917765282595958,both_risks
39761002.55396523,29357510.035876323,1.0,Ads,11.446195678701674,sales_risk
5926848.622739234,4575907.27238894,1.0,Contract,5.286374366740709,healthy
2434101.931312144,1605899.7460431529,0.0,"Industrial,Contract",2.0875643151756464,healthy
1607809.4749631817,1486206.2010447385,0.0,Ads,3.808447302505348,both_risks
22823362.13443186,16639865.195473447,1.0,Industrial,3.0322705970967316,healthy
29616999.974041615,27384716.301090337,1.0,Industrial,3.363885148401917,healthy
70899990.31490754,61936282.82162724,1.0,Ads,2.6506758844774434,sales_risk
6833724.927308101,4992646.976715117,1.0,Contract,6.124407494817442,healthy
13116827.181230066,9592398.27351253,1.0,Contract,12.466621459259454,healthy
6307775.663467155,4982563.633567921,1.0,"Ads,Industrial",4.2989808585306895,healthy
36939130.820168786,33164177.257574122,1.0,Ads,2.1528066440440625,sales_risk
22490096.92880841,20880147.626485445,1.0,Industrial,9.748977148803561,healthy
4095860.5526737603,4392965.037347367,0.0,Ads,5.009469954195069,cost_risk
10523345.449433822,10888748.39432356,1.0,Industrial,2.5232256329603144,cost_risk
3271491.997129702,2536320.20345071,0.0,Industrial,4.742754474234859,healthy
9931466.336582096,8791943.610971114,0.0,Ads,9.396002511872979,healthy
2157585.780196752,1507843.4194516442,0.0,Industrial,14.549599231336751,sales_risk
10813193.2579925,8070226.142532597,0.0,Industrial,1.3027880320658443,healthy
29287137.145701386,21130990.946110915,1.0,"Scale,Industrial",4.5881836200819635,healthy
31452726.383353464,28768793.845622268,1.0,Scale,1.9931407084033772,sales_risk
2573680.154036956,2162614.5173250237,1.0,Industrial,4.984361288433383,healthy
9351811.16768454,9075430.639160333,0.0,"Contract,Industrial",1.3337034630099405,cost_risk
2337971.0566719784,2059914.4071956396,0.0,Industrial,3.2923853092148327,healthy
26476748.777256176,18730808.58565242,1.0,"Scale,Ads",4.81288100736525,healthy
13351407.667013125,10959135.611205053,1.0,"Ads,Scale",8.695412847809944,healthy
2856646.557987595,1984877.9633448697,0.0,Industrial,4.357778844946747,healthy
3564493.615826967,3182996.2957730596,0.0,Contract,0.2819193724119487,healthy
15545123.476423569,13304243.048777267,1.0,Industrial,3.808055487786102,healthy
1625499.1865392625,1193349.451135536,0.0,Contract,3.160486708488746,sales_risk
9518946.587375114,9214594.992945373,0.0,Scale,0.9476657692933708,cost_risk
12760815.329848634,11450981.597478675,1.0,"Ads,Industrial",3.3456119155492656,healthy
4592834.723532545,4895552.930651592,0.0,Industrial,4.73506681961704,cost_risk
6814148.525075233,5158611.22244576,1.0,Ads,1.6254938054796455,healthy
9726779.23107562,8628013.121491207,0.0,"Industrial,Contract",2.4446755543196197,cost_risk
15836501.294362338,13690368.666931495,1.0,Contract,5.250292992812233,healthy
2549163.1714188205,2692514.6798884277,1.0,Ads,10.247887135635848,cost_risk
5066617.45807546,4875174.266919046,0.0,"Industrial,Ads",3.605197840504527,cost_risk
19794575.737400778,18434977.160098024,1.0,Ads,2.4536567970276213,healthy
652741.3082753728,622256.4306559785,0.0,Industrial,3.712856999201753,both_risks
23686815.036814533,19006331.828926202,1.0,Ads,12.278482403657684,healthy
33850304.14837387,26828689.74647289,1.0,Industrial,1.1051516536529784,healthy
59227810.064515166,41200634.71465814,1.0,"Contract,Scale",13.76594988710298,sales_risk
839246.0470094758,654150.1598793109,0.0,Ads,3.4446643170854276,sales_risk
5614466.394815996,4828136.533284621,0.0,Ads,7.882750055945948,healthy
4650638.840009668,4066221.64223443,0.0,Industrial,4.705386173498961,healthy
37930536.56313057,31957270.928612713,1.0,Scale,3.6382239560362244,sales_risk
17319732.376672264,18181922.749345105,1.0,Contract,7.704874198729322,cost_risk
24751407.5869633,22947553.206850413,1.0,Contract,2.961269473406127,sales_risk
18533622.33925922,12506205.460776078,0.0,Contract,1.2467898874606562,healthy
1935823.3547540302,1605136.8259992648,0.0,"Contract,Scale",2.3688311156157447,sales_risk
13525009.366043124,12599140.674726369,1.0,Industrial,0.7309596788658139,healthy
1006685.5587944557,906370.2419832745,1.0,"Scale,Industrial",4.7823017621769175,sales_risk
13823753.963313967,11896631.116725694,1.0,Scale,1.050840534588145,healthy
10866830.504243352,8426113.381538136,0.0,"Contract,Scale",3.0040352371289893,healthy
7419244.7499178415,6491896.831747946,0.0,Ads,3.518960677830518,healthy
11279823.177939786,11737424.212490322,1.0,Contract,3.975782831359413,cost_risk
18162834.137042996,15278091.954026666,1.0,Industrial,3.5160699471229053,healthy
4066840.734643301,3330364.7512763385,1.0,Ads,1.2060999223821853,healthy
12718084.876359511,9833559.031893648,1.0,"Industrial,Ads",14.176674805296024,healthy
38116099.89313055,32722290.567958795,1.0,Ads,5.3312268852589595,sales_risk
13200117.58752597,12522987.048024412,1.0,Ads,6.446441396228751,cost_risk
11191790.566046668,9098494.421138149,1.0,Ads,7.248993333961012,healthy
8758099.570527991,8027786.466974737,1.0,Contract,2.97030106579672,healthy
2427005.6696401127,2233730.3307969817,0.0,Industrial,4.689827543775209,healthy
37077618.402605355,28597651.730795715,1.0,Industrial,6.624581780036733,sales_risk
5883239.14607572,4238724.419256447,1.0,Industrial,1.6647288335779045,healthy
9250999.018694999,7400732.38334966,1.0,Industrial,0.8938003414794552,healthy
6594248.119923932,6314048.102208006,1.0,Contract,4.98234832543006,cost_risk
6226989.685737143,4447334.442847499,0.0,"Scale,Ads",4.31754413145107,healthy
4926746.908599261,5532891.887959542,0.0,Industrial,5.139092267659759,cost_risk
4393917.391939904,4086170.258080711,1.0,Ads,10.742355385689415,healthy
22574320.46874452,21269927.022239506,1.0,Scale,4.407868304926272,cost_risk
34823060.04552848,35131110.05740897,1.0,Contract,3.4136937139770644,both_risks
11320426.008215075,9862480.407374658,1.0,"Industrial,Contract",4.645696473215929,healthy
2799110.2628331827,2881553.614010379,0.0,Ads,3.808070415730584,cost_risk
8317058.740751724,7036774.078335897,1.0,Scale,1.4408991464762708,healthy
81862731.06908464,82841385.29405537,1.0,Scale,6.717724502158038,both_risks
12144153.769359102,8236118.5269883005,1.0,"Industrial,Contract",2.254715178882167,healthy
7305359.446295986,6397331.925975393,1.0,Ads,6.972193217644036,healthy
3917110.70560443,2743651.572435918,0.0,Contract,2.751022685881395,healthy
15099712.42080401,11400749.437218342,1.0,Industrial,3.3573513382117137,healthy
6995148.168951895,6923533.807248643,1.0,Scale,0.5566348269192355,cost_risk
32090644.896744654,29727763.720235467,1.0,"Ads,Scale",19.242687254580296,sales_risk
26343153.05718897,21183755.640316267,1.0,Industrial,2.8003578224492602,healthy
14859358.497768577,11596114.654779922,1.0,"Industrial,Scale",2.4318779091561193,healthy
9580813.003731344,7533608.0479371175,1.0,Industrial,6.720939923241461,healthy
15229471.069259511,12980104.855268896,1.0,"Industrial,Contract",3.5727907551536737,healthy
12184163.76782899,9667152.217210254,0.0,Ads,4.299465765789538,healthy
7033792.046123357,4949187.83721734,0.0,Scale,5.153999992606716,healthy
33593931.48872457,26140065.879999004,0.0,"Ads,Scale",1.1342856118366647,sales_risk
8099367.538122703,7231044.6701164,0.0,Industrial,2.349865973155953,healthy
5205577.202430993,4432401.83644364,1.0,Industrial,5.463033322960306,healthy
1660015.1369875188,1532587.3553893098,0.0,Industrial,8.987980413343973,both_risks
7167989.506148304,5991631.733331685,0.0,Industrial,11.518108894393256,healthy
1917052.6736826007,1755936.2229904763,0.0,Scale,2.843360736394289,cost_risk
19052727.35407333,13516590.65634258,1.0,Scale,7.828486662226947,healthy
3968584.544406409,3005294.1128527266,0.0,Ads,3.189969831062893,healthy
3558188.554538042,2894353.585436104,1.0,Ads,11.234739039456308,healthy
923208.8193669978,916224.2136478316,0.0,Ads,0.8419565873890689,both_risks
11712129.070646271,11846313.425792992,0.0,"Industrial,Contract",6.317489221491613,cost_risk
6563818.833081049,5983692.801416142,1.0,Scale,10.19082654453948,healthy
17893669.472184315,16798491.372075442,0.0,Industrial,6.415765526577692,cost_risk
3513046.973926049,3188260.0919523053,0.0,Scale,10.901918462323842,both_risks
24714025.736070834,26342303.73831272,1.0,"Industrial,Scale",5.662470826007796,cost_risk
18598305.782567546,15331233.962960208,1.0,Industrial,8.451652000797193,healthy
45790269.867938116,47830942.28379258,1.0,Contract,2.3477091671388823,both_risks
5638422.337067219,4725578.4863226935,0.0,"Scale,Ads",6.119539338711728,healthy
27486573.972932704,24865007.984944172,0.0,Industrial,7.606301713222585,sales_risk
3929520.590713266,2909875.0515393303,1.0,Industrial,3.452841239025325,healthy
9874783.306125904,8371489.279657724,0.0,Ads,2.808239209537542,healthy
7019031.909317751,6614655.901247793,1.0,"Industrial,Contract",22.994311717571904,cost_risk
35665162.3957789,25676561.079465047,1.0,Industrial,4.863650215733624,sales_risk
13753139.634392187,10652119.351123363,1.0,"Industrial,Contract",6.376603050619871,healthy
63112253.16840736,52181297.353619285,1.0,Scale,1.8686558401759052,sales_risk
13258343.785756193,10407260.140188005,1.0,Scale,3.4917542932382477,healthy
10634589.195654437,9977371.364757903,0.0,Industrial,13.666407488157217,cost_risk
8326050.166229655,7630373.392860877,0.0,"Ads,Scale",15.702166321471214,cost_risk
11698885.638921974,9678143.096986497,0.0,Ads,7.12215184033746,healthy
4343218.401259066,4118326.214841419,0.0,Industrial,7.568918425314792,cost_risk
3063096.202167187,2882195.8701740843,1.0,"Ads,Scale",2.847830532798864,cost_risk
5229241.157259719,4555970.026046078,1.0,Ads,6.068128578605712,healthy
6212029.527736035,4400340.834404034,1.0,"Ads,Scale",14.679842262009505,healthy
5340022.094124829,5248344.790612827,1.0,Industrial,4.056259293842235,cost_risk
79244104.93857981,59105389.48326256,1.0,Scale,2.5979596935737725,sales_risk
7462793.085247896,7276931.020503142,1.0,Industrial,5.1579806064827896,cost_risk
6649087.532727917,7285422.656218882,1.0,Ads,3.2874600757851864,cost_risk
31452143.154098906,29355035.860769812,0.0,Industrial,7.2685575757379794,both_risks
22017317.547850076,24311721.657840915,0.0,Industrial,23.240328027731735,cost_risk
4315108.251917073,3673137.2193260933,0.0,"Ads,Scale",3.02249774122086,healthy
21020960.775499377,17379731.910819124,1.0,"Ads,Industrial",14.625060363613569,healthy
24653161.48577457,25447026.93602241,1.0,Contract,4.997686528624258,both_risks
3894749.978587033,3029817.3322366867,1.0,Industrial,3.079100811741112,healthy
7795417.769680018,5608198.285052058,0.0,Contract,6.812835643399831,healthy
18257803.22634481,14941128.526528385,0.0,"Scale,Ads",4.6138311748836145,healthy
22131580.56698435,19494400.208588935,1.0,Industrial,3.6106077691151066,healthy
4256540.801288214,3706620.780603514,1.0,"Industrial,Contract",2.155645510303671,healthy
29657410.57712051,22973776.662129086,1.0,"Contract,Scale",1.7586545618482563,sales_risk
15467637.56646675,14673322.454138475,0.0,Scale,4.76883100284511,cost_risk
3587149.6089538266,2960528.280590328,0.0,"Industrial,Contract",3.5314713270606335,healthy
7029338.659155517,4662665.667168538,0.0,Ads,8.875690806100433,healthy
56060739.58624261,47565051.33156922,1.0,Scale,3.7987542866381867,sales_risk
13242445.618556634,11242773.684137514,0.0,Contract,5.712085629244837,healthy
1348616.0636767033,1244602.9640668952,1.0,Industrial,4.180432008861731,both_risks
2580445.546321003,2663325.2947949637,0.0,Ads,7.445243108964602,both_risks
40486002.815429814,30020015.731434587,1.0,"Ads,Scale",13.713630159410755,sales_risk
8460706.753060065,6138600.451965584,0.0,Scale,15.439042296867175,healthy
10571525.1046284,9399843.126658715,1.0,Contract,3.3519204336132473,healthy
2778163.519633944,2038001.669715655,1.0,Industrial,7.798184903498928,healthy
41610403.62540964,33903225.477450855,1.0,Ads,7.867612800843981,sales_risk
7951347.262245679,6487095.129370309,0.0,Ads,1.4032542344428742,healthy
4876408.782150408,4798000.252712256,0.0,"Ads,Contract",12.314358993128899,cost_risk
7881203.033589252,7646475.910225053,0.0,"Ads,Scale",2.2782818899438415,cost_risk
180949335.41216755,177135045.62962607,1.0,"Contract,Ads",14.289299155190427,both_risks
9180255.209077688,6593931.191664983,1.0,Industrial,2.697013443879875,healthy
12952480.232747978,8825298.946298508,1.0,Contract,1.2609627146632212,healthy
2125566.411315104,1974344.7996575506,0.0,Industrial,4.133184140636146,cost_risk
4746830.704259357,4398835.082596293,1.0,"Ads,Scale",2.1041656102480646,cost_risk
1384321.7109642536,1405219.9543996702,1.0,"Ads,Industrial",1.988339348677656,both_risks
23180211.59925659,19529542.072372653,1.0,"Ads,Scale",9.99545171675674,healthy
4507042.428127765,3048787.282552694,1.0,Ads,9.701141993813085,healthy
5685285.638049437,4480668.203424386,0.0,Industrial,1.0749690611652511,healthy
10092343.714354618,9329233.114564314,0.0,"Contract,Scale",3.6777123051338876,cost_risk
12805200.260784315,10165904.833366895,1.0,Scale,8.86634945944433,healthy
69895474.18726678,48310485.69925766,1.0,"Industrial,Ads",0.5745867349654423,sales_risk
9115692.044065163,7103880.973841542,0.0,Ads,7.48496239814661,healthy
25603687.69347235,25816298.527866345,1.0,"Ads,Contract",1.1219386528940343,cost_risk
4360363.285900258,3072604.4151720745,1.0,"Ads,Scale",3.971801561230052,healthy
3295526.5550554367,2419490.5029757884,0.0,Industrial,9.968971416495645,healthy
4361197.501128371,3840472.5306223207,1.0,Ads,15.938789924839767,healthy
8393626.920101566,8640391.771753123,1.0,"Contract,Scale",4.488606451838021,cost_risk
11520929.547290517,9554835.103516135,1.0,Scale,2.8466851463961995,healthy
25585847.997359205,25304738.737658452,1.0,Scale,6.54595711615911,cost_risk
22351208.316631567,16600512.770821339,0.0,Ads,2.4619249994610524,healthy
5063014.712393065,3950775.8952505863,1.0,Industrial,11.406253583110324,healthy
11956865.366488038,8073110.546025341,1.0,Ads,4.823410883993051,healthy
26205397.787947416,23333246.5886152,0.0,Contract,2.7417833692529348,healthy
2337693.8620867985,1809023.3078546543,0.0,Industrial,1.9660856815169878,sales_risk
4530532.803283888,4066178.023665857,0.0,Scale,10.358984398776334,cost_risk
2493836.8129372555,2259803.272690245,1.0,Ads,3.7615981803728387,healthy
16334490.40036726,13824324.26954119,1.0,"Ads,Scale",1.8781521892734427,healthy
8685642.529597184,8396315.412157899,0.0,Industrial,10.824282272100945,cost_risk
3721396.9633031823,2668528.914341582,0.0,Scale,13.426841129700009,healthy
14796123.127163565,15637503.292991692,1.0,"Industrial,Contract",9.571163379323831,cost_risk
6223190.484420555,4960520.583769048,0.0,Industrial,4.514337737961385,healthy
23841876.365722623,19193553.29215178,1.0,"Scale,Ads",7.5263748555181325,sales_risk
7309112.862590352,5673264.537217879,1.0,Contract,7.338372507922233,healthy
12369999.959660025,10729857.292501856,0.0,Ads,2.183155811823526,healthy
2216154.267208081,1599842.818921344,0.0,"Ads,Scale",0.47708142979361046,healthy
13980026.381354181,13914581.302778399,1.0,Contract,7.9453608171095365,cost_risk
6085338.342585948,5422837.816785695,1.0,Industrial,6.000194619929292,healthy
1636758.3379963539,1747048.224060734,1.0,Ads,10.221943759652294,cost_risk
1452636.0593504503,1309281.20189286,0.0,Industrial,9.882900914586129,sales_risk
3356559.926623647,2971712.2610989367,0.0,"Contract,Scale",2.4138901299863886,healthy
19455014.12290796,19551462.47522669,0.0,Industrial,5.644561405047744,cost_risk
1067888.8158545368,802748.1528113927,0.0,Contract,4.5455234303217456,sales_risk
28799696.302880034,21629601.024388693,1.0,Industrial,6.629270203569652,healthy
7467488.120523117,5874391.50409194,0.0,Industrial,10.092827256581035,healthy
11229184.715404453,7343827.328350664,1.0,Contract,0.9558116976168467,healthy
18884996.441140614,17857744.747772146,1.0,"Ads,Scale",14.075408639053768,healthy
4028712.2384343194,2957216.607394109,0.0,"Industrial,Contract",4.267965457470118,healthy
8636612.571029034,8389452.28999115,1.0,"Ads,Contract",8.233576362750364,cost_risk
7684562.961322279,5143568.141306761,0.0,"Industrial,Contract",8.382693605906404,healthy
4930569.382206641,4138527.209385229,0.0,"Industrial,Contract",6.036114725438896,healthy
20910839.309104055,13095644.97482842,0.0,Contract,1.190698685222601,healthy
10045634.447257146,6076861.752561866,1.0,"Industrial,Contract",2.4706112269618354,healthy
18919877.57658264,17321721.10900336,1.0,Contract,7.1505802497593045,healthy
20993542.22117516,21258591.87973015,1.0,"Contract,Industrial",4.163781999313422,cost_risk
13267631.247161018,9961242.08319556,1.0,Scale,2.5306374116608055,healthy
19255676.55820985,17776257.069749687,1.0,"Contract,Industrial",7.700295269165629,healthy
2888252.0282880245,2556527.1424058406,0.0,Scale,1.0764155463730316,healthy
2399899.268621791,2584893.036693822,0.0,Industrial,8.756148503976558,cost_risk
37991251.09333204,29530573.92544362,1.0,Ads,3.3426189185713944,healthy
6087919.968447761,5268154.777189746,0.0,"Ads,Scale",8.83068898182865,healthy
17045834.872105826,15715962.11456345,0.0,Industrial,3.1535724222234958,cost_risk
26630532.432515737,23193308.540752124,0.0,"Ads,Scale",5.995697304165384,sales_risk
12834248.011584245,13396371.15785615,1.0,Scale,2.6296502050819415,cost_risk
19929337.22092786,19322858.51775194,1.0,"Industrial,Contract",9.534769311482036,cost_risk
